"","area_id","area_name","state","party","votes_first_vote","votes_second_vote"
"265",265,"Ludwigsburg","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",66430,57999
"266",266,"Neckar-Zaber","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",73445,60708
"267",267,"Heilbronn","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",64588,58754
"268",268,"Schwäbisch Hall – Hohenlohe","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",68589,58085
"269",269,"Backnang – Schwäbisch Gmünd","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",55592,47586
"270",270,"Aalen – Heidenheim","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",77750,64216
"271",271,"Karlsruhe-Stadt","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",45814,44764
"272",272,"Karlsruhe-Land","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",67491,59234
"273",273,"Rastatt","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",68253,58793
"274",274,"Heidelberg","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",58020,53139
"275",275,"Mannheim","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",41809,38743
"276",276,"Odenwald – Tauber","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",75529,64205
"277",277,"Rhein-Neckar","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",57790,51796
"278",278,"Bruchsal – Schwetzingen","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",63167,53147
"279",279,"Pforzheim","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",60474,54360
"280",280,"Calw","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",65675,56330
"281",281,"Freiburg","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",50250,50422
"282",282,"Lörrach – Müllheim","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",69143,60508
"283",283,"Emmendingen – Lahr","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",62478,59782
"284",284,"Offenburg","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",73925,57030
"285",285,"Rottweil – Tuttlingen","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",64551,57094
"286",286,"Schwarzwald-Baar","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",58149,46812
"287",287,"Konstanz","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",70255,52221
"288",288,"Waldshut","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",56525,53065
"289",289,"Reutlingen","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",63493,53877
"290",290,"Tübingen","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",56448,48828
"291",291,"Ulm","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",74844,64983
"292",292,"Biberach","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",57823,56162
"293",293,"Bodensee","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",56165,50422
"294",294,"Ravensburg","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",55752,56265
"295",295,"Zollernalb – Sigmaringen","Baden-Württemberg","Christlich.Demokratische.Union.Deutschlands",61693,52282
"296",296,"Saarbrücken","Saarland","Christlich.Demokratische.Union.Deutschlands",45664,41395
"297",297,"Saarlouis","Saarland","Christlich.Demokratische.Union.Deutschlands",60069,52949
"298",298,"St. Wendel","Saarland","Christlich.Demokratische.Union.Deutschlands",57982,50667
"299",299,"Homburg","Saarland","Christlich.Demokratische.Union.Deutschlands",48102,44536
"300",1,"Flensburg – Schleswig","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",47697,40376
"301",2,"Nordfriesland – Dithmarschen Nord","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",34685,31120
"302",3,"Steinburg – Dithmarschen Süd","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",34221,29757
"303",4,"Rendsburg-Eckernförde","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",45070,35767
"304",5,"Kiel","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",46517,35836
"305",6,"Plön – Neumünster","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",37728,31013
"306",7,"Pinneberg","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",56460,42729
"307",8,"Segeberg – Stormarn-Mitte","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",52406,43021
"308",9,"Ostholstein – Stormarn-Nord","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",42221,33762
"309",10,"Herzogtum Lauenburg – Stormarn-Süd","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",52169,42813
"310",11,"Lübeck","Schleswig-Holstein","Sozialdemokratische.Partei.Deutschlands",43574,32927
"311",12,"Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I","Mecklenburg-Vorpommern","Sozialdemokratische.Partei.Deutschlands",34267,28948
"312",13,"Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I","Mecklenburg-Vorpommern","Sozialdemokratische.Partei.Deutschlands",34703,25029
"313",14,"Rostock – Landkreis Rostock II","Mecklenburg-Vorpommern","Sozialdemokratische.Partei.Deutschlands",29056,25640
"314",15,"Vorpommern-Rügen – Vorpommern-Greifswald I","Mecklenburg-Vorpommern","Sozialdemokratische.Partei.Deutschlands",19492,20382
"315",16,"Mecklenburgische Seenplatte I – Vorpommern-Greifswald II","Mecklenburg-Vorpommern","Sozialdemokratische.Partei.Deutschlands",21492,19061
"316",17,"Mecklenburgische Seenplatte II – Landkreis Rostock III","Mecklenburg-Vorpommern","Sozialdemokratische.Partei.Deutschlands",22389,20596
"317",18,"Hamburg-Mitte","Hamburg","Sozialdemokratische.Partei.Deutschlands",53705,41765
"318",19,"Hamburg-Altona","Hamburg","Sozialdemokratische.Partei.Deutschlands",41875,29670
"319",20,"Hamburg-Eimsbüttel","Hamburg","Sozialdemokratische.Partei.Deutschlands",48878,34498
"320",21,"Hamburg-Nord","Hamburg","Sozialdemokratische.Partei.Deutschlands",54519,38181
"321",22,"Hamburg-Wandsbek","Hamburg","Sozialdemokratische.Partei.Deutschlands",59036,45534
"322",23,"Hamburg-Bergedorf – Harburg","Hamburg","Sozialdemokratische.Partei.Deutschlands",53426,40347
"323",24,"Aurich – Emden","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",69132,53342
"324",25,"Unterems","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",48959,48195
"325",26,"Friesland – Wilhelmshaven – Wittmund","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",54512,42224
"326",27,"Oldenburg – Ammerland","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",63232,45506
"327",28,"Delmenhorst – Wesermarsch – Oldenburg-Land","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",55326,47623
"328",29,"Cuxhaven – Stade II","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",43079,38924
"329",30,"Stade I – Rotenburg II","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",42682,37246
"330",31,"Mittelems","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",47099,41976
"331",32,"Cloppenburg – Vechta","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",32997,28870
"332",33,"Diepholz – Nienburg I","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",40101,37505
"333",34,"Osterholz – Verden","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",48506,40046
"334",35,"Rotenburg I – Heidekreis","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",51938,34212
"335",36,"Harburg","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",44016,35378
"336",37,"Lüchow-Dannenberg – Lüneburg","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",39169,32866
"337",38,"Osnabrück-Land","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",42435,38527
"338",39,"Stadt Osnabrück","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",47246,37310
"339",40,"Nienburg II – Schaumburg","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",47612,43307
"340",41,"Stadt Hannover I","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",47547,36688
"341",42,"Stadt Hannover II","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",49745,37964
"342",43,"Hannover-Land I","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",59548,48776
"343",44,"Celle – Uelzen","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",48178,40889
"344",45,"Gifhorn – Peine","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",63340,50488
"345",46,"Hameln-Pyrmont – Holzminden","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",54119,44180
"346",47,"Hannover-Land II","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",69106,55166
"347",48,"Hildesheim","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",62448,52077
"348",49,"Salzgitter – Wolfenbüttel","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",66584,50476
"349",50,"Braunschweig","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",55549,38601
"350",51,"Helmstedt – Wolfsburg","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",51646,40740
"351",52,"Goslar – Northeim – Osterode","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",51877,47946
"352",53,"Göttingen","Niedersachsen","Sozialdemokratische.Partei.Deutschlands",59029,47871
"353",54,"Bremen I","Bremen","Sozialdemokratische.Partei.Deutschlands",55079,45425
"354",55,"Bremen II – Bremerhaven","Bremen","Sozialdemokratische.Partei.Deutschlands",49639,43398
"355",56,"Prignitz – Ostprignitz-Ruppin – Havelland I","Brandenburg","Sozialdemokratische.Partei.Deutschlands",28061,24884
"356",57,"Uckermark – Barnim I","Brandenburg","Sozialdemokratische.Partei.Deutschlands",24838,21647
"357",58,"Oberhavel – Havelland II","Brandenburg","Sozialdemokratische.Partei.Deutschlands",41394,33831
"358",59,"Märkisch-Oderland – Barnim II","Brandenburg","Sozialdemokratische.Partei.Deutschlands",26522,25902
"359",60,"Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I","Brandenburg","Sozialdemokratische.Partei.Deutschlands",31548,26052
"360",61,"Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II","Brandenburg","Sozialdemokratische.Partei.Deutschlands",50586,35770
"361",62,"Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I","Brandenburg","Sozialdemokratische.Partei.Deutschlands",36153,32574
"362",63,"Frankfurt (Oder) – Oder-Spree","Brandenburg","Sozialdemokratische.Partei.Deutschlands",23595,22699
"363",64,"Cottbus – Spree-Neiße","Brandenburg","Sozialdemokratische.Partei.Deutschlands",22019,19728
"364",65,"Elbe-Elster – Oberspreewald-Lausitz II","Brandenburg","Sozialdemokratische.Partei.Deutschlands",20140,18698
"365",66,"Altmark","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",20894,18716
"366",67,"Börde – Jerichower Land","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",29175,24055
"367",68,"Harz","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",24764,22915
"368",69,"Magdeburg","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",34874,27509
"369",70,"Dessau – Wittenberg","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",14796,17350
"370",71,"Anhalt","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",18686,20271
"371",72,"Halle","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",32051,21195
"372",73,"Burgenland – Saalekreis","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",16930,17098
"373",74,"Mansfeld","Sachsen-Anhalt","Sozialdemokratische.Partei.Deutschlands",20865,19834
"374",75,"Berlin-Mitte","Berlin","Sozialdemokratische.Partei.Deutschlands",34818,26799
"375",76,"Berlin-Pankow","Berlin","Sozialdemokratische.Partei.Deutschlands",30564,29186
"376",77,"Berlin-Reinickendorf","Berlin","Sozialdemokratische.Partei.Deutschlands",31893,27096
"377",78,"Berlin-Spandau – Charlottenburg Nord","Berlin","Sozialdemokratische.Partei.Deutschlands",41966,29721
"378",79,"Berlin-Steglitz-Zehlendorf","Berlin","Sozialdemokratische.Partei.Deutschlands",43770,34180
"379",80,"Berlin-Charlottenburg-Wilmersdorf","Berlin","Sozialdemokratische.Partei.Deutschlands",43160,30489
"380",81,"Berlin-Tempelhof-Schöneberg","Berlin","Sozialdemokratische.Partei.Deutschlands",39278,36179
"381",82,"Berlin-Neukölln","Berlin","Sozialdemokratische.Partei.Deutschlands",37795,27434
"382",83,"Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost","Berlin","Sozialdemokratische.Partei.Deutschlands",29027,27340
"383",84,"Berlin-Treptow-Köpenick","Berlin","Sozialdemokratische.Partei.Deutschlands",21374,24064
"384",85,"Berlin-Marzahn-Hellersdorf","Berlin","Sozialdemokratische.Partei.Deutschlands",17182,19810
"385",86,"Berlin-Lichtenberg","Berlin","Sozialdemokratische.Partei.Deutschlands",20608,21787
"386",87,"Aachen I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",45302,34659
"387",88,"Aachen II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",63132,60526
"388",89,"Heinsberg","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",39299,36421
"389",90,"Düren","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",47542,43789
"390",91,"Rhein-Erft-Kreis I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",58798,50020
"391",92,"Euskirchen – Rhein-Erft-Kreis II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",48589,43496
"392",93,"Köln I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",42799,33694
"393",94,"Köln II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",52881,38485
"394",95,"Köln III","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",48148,36849
"395",96,"Bonn","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",62377,36119
"396",97,"Rhein-Sieg-Kreis I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",49988,40922
"397",98,"Rhein-Sieg-Kreis II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",39246,34584
"398",99,"Oberbergischer Kreis","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",41306,35078
"399",100,"Rheinisch-Bergischer Kreis","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",42223,36303
"400",101,"Leverkusen – Köln IV","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",59364,41662
"401",102,"Wuppertal I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",46656,38695
"402",103,"Solingen – Remscheid – Wuppertal II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",49863,40742
"403",104,"Mettmann I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",40820,36598
"404",105,"Mettmann II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",37468,30483
"405",106,"Düsseldorf I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",41903,33493
"406",107,"Düsseldorf II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",38727,33218
"407",108,"Neuss I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",45314,37447
"408",109,"Mönchengladbach","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",31766,30547
"409",110,"Krefeld I – Neuss II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",39146,34053
"410",111,"Viersen","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",42933,38368
"411",112,"Kleve","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",51197,39317
"412",113,"Wesel I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",52083,45626
"413",114,"Krefeld II – Wesel II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",42316,36778
"414",115,"Duisburg I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",45455,37926
"415",116,"Duisburg II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",34983,34844
"416",117,"Oberhausen – Wesel III","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",56987,49228
"417",118,"Mülheim – Essen I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",49222,41731
"418",119,"Essen II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",40601,34727
"419",120,"Essen III","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",46829,37699
"420",121,"Recklinghausen I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",47255,38822
"421",122,"Recklinghausen II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",56011,44226
"422",123,"Gelsenkirchen","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",45007,39524
"423",124,"Steinfurt I – Borken I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",39581,35463
"424",125,"Bottrop – Recklinghausen III","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",55107,47013
"425",126,"Borken II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",39412,33698
"426",127,"Coesfeld – Steinfurt II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",36250,32787
"427",128,"Steinfurt III","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",45796,41813
"428",129,"Münster","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",54778,39714
"429",130,"Warendorf","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",45095,38990
"430",131,"Gütersloh I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",48946,40106
"431",132,"Bielefeld – Gütersloh II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",61086,46883
"432",133,"Herford – Minden-Lübbecke II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",61237,47933
"433",134,"Minden-Lübbecke I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",55863,43967
"434",135,"Lippe I","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",40908,35509
"435",136,"Höxter – Lippe II","Nordrhein-Westfalen","Sozialdemokratische.Partei.Deutschlands",42190,39022
